id;scientificName;scientificNameAuthorship;eventDate;decimalLongitude;decimalLatitude;institutionCode;collectionCode;catalogNumber;scientificNameID;originalscientificname;absence;acceptedNameUsage;acceptedNameUsageID;accessRights;aphiaID;associatedMedia;associatedReferences;associatedSequences;associatedTaxa;basisOfRecord;behavior;bibliographicCitation;brackish;category;class;classid;collectionID;continent;coordinatePrecision;coordinateUncertaintyInMeters;country;countryCode;county;dataGeneralizations;datasetID;datasetName;dataset_id;dateIdentified;date_end;date_mid;date_start;date_year;day;disposition;division;divisionid;dropped;dynamicProperties;endDayOfYear;establishmentMeans;eventID;eventRemarks;eventTime;family;familyid;fieldNotes;fieldNumber;footprintSRS;footprintWKT;forma;formaid;genus;genusid;geodeticDatum;georeferenceProtocol;georeferenceRemarks;georeferenceSources;georeferenceVerificationStatus;georeferencedBy;georeferencedDate;hab;habitat;higherClassification;higherGeography;higherGeographyID;identificationID;identificationQualifier;identificationReferences;identificationRemarks;identificationVerificationStatus;identifiedBy;individualCount;individualID;informationWithheld;infraclass;infraclassid;infrakingdom;infrakingdomid;infraorder;infraorderid;infraphylum;infraphylumid;infraspecificEpithet;institutionID;island;islandGroup;kingdom;kingdomid;language;license;lifeStage;locality;locationAccordingTo;locationID;locationRemarks;lowestBiostratigraphicZone;marine;materialSampleID;maximumDepthInMeters;maximumDistanceAboveSurfaceInMeters;maximumElevationInMeters;minimumDepthInMeters;minimumDistanceAboveSurfaceInMeters;minimumElevationInMeters;modified;month;municipality;nameAccordingTo;nameAccordingToID;namePublishedIn;namePublishedInID;namePublishedInYear;node_id;nomenclaturalCode;nomenclaturalStatus;occurrenceID;occurrenceRemarks;occurrenceStatus;order;orderid;organismID;organismName;organismQuantity;organismQuantityType;organismRemarks;organismScope;originalNameUsage;originalNameUsageID;originalScientificName;otherCatalogNumbers;ownerInstitutionCode;parentEventID;parentNameUsage;parentNameUsageID;parvorder;parvorderid;phylum;phylum (division);phylum (division)id;phylumid;preparations;previousIdentifications;recordNumber;recordedBy;references;reproductiveCondition;rights;rightsHolder;sampleSizeUnit;sampleSizeValue;samplingEffort;samplingProtocol;section;sectionid;sex;species;speciesid;specificEpithet;startDayOfYear;stateProvince;subclass;subclassid;subdivision;subdivisionid;subfamily;subfamilyid;subforma;subformaid;subgenus;subgenusid;subkingdom;subkingdomid;suborder;suborderid;subphylum;subphylum (subdivision);subphylum (subdivision)id;subphylumid;subsection;subsectionid;subspecies;subspeciesid;subterclass;subterclassid;subtribe;subtribeid;subvariety;subvarietyid;superclass;superclassid;superfamily;superfamilyid;superorder;superorderid;supertribe;supertribeid;taxonConceptID;taxonID;taxonRank;taxonRemarks;taxonomicStatus;terrestrial;tribe;tribeid;type;typeStatus;variety;varietyid;verbatimCoordinateSystem;verbatimCoordinates;verbatimDepth;verbatimElevation;verbatimEventDate;verbatimLatitude;verbatimLocality;verbatimLongitude;verbatimSRS;verbatimTaxonRank;vernacularName;waterBody;year;flags
7ca0bb69-23fe-456e-8666-41ce758840db;Ophiothela mirabilis;;13/08/1964;151.27499;-33.8;AM;co113;J.9309;urn:lsid:marinespecies.org:taxname:213399;;false;;;;244093;;;;;PreservedSpecimen;;;false;;Ophiuroidea;123084;;;10000;;Australia;;;;;;517ac935-af0f-4358-88fb-7093015182af;;-1.69949E+11;-1.69949E+11;-1.69949E+11;1964;;;;;false;;;;;;;Ophiotrichidae;123208;;;;POINT (151.27499 -33.80000);;;Ophiothela;205004;EPSG:4326;;;;;;;;;;;;;;;;;;;;;Metophiurida;1062634;;;;;;;;;;;Animalia;2;;;;Fairlight, near Manly;;;;;true;;;;;;;;2017-03-02T11:31:19;;;;;;;;"[""2a57cd59-6799-4579-955e-27c9af97aea4""]";;;urn:lsid:ozcam.taxonomy.org.au:AM:Invertebrates - Marine & Other:J.9309;;present;Amphilepidida;1062666;;;;;;;;;Ophiothela danae;;;;;;;;Echinodermata;;;1806;;;;;;;;;;;;;;;;Ophiothela mirabilis;244093;danae;;;Myophiuroidea;1062633;;;;;;;;;;;Gnathophiurina;196221;Asterozoa;;;148743;;;;;;;;;;;;;Ophiactoidea;1079036;Ophintegrida;1062660;;;;;species;;;false;;;;;;;;;;;;;;;;;;;;no_depth,on_land
7cd73ee7-43b5-46f0-acb7-97a64da7a42a;Ophiothela mirabilis;;29/08/1999;116.6133;-20.489;WAM;co273;Z5364;urn:lsid:marinespecies.org:taxname:213399;;false;;;;244093;;;;;PreservedSpecimen;;;false;;Ophiuroidea;123084;;;;;Australia;;;;;;0a6c216b-0abe-44d2-a45c-43d9611e2a03;;9.35885E+11;9.35885E+11;9.35885E+11;1999;;;;;false;;;;;;;Ophiotrichidae;123208;;Echinodermata;;POINT (116.61330 -20.48900);;;Ophiothela;205004;EPSG:4326;;;;;;;;;;;;;;;;;;1;;;Metophiurida;1062634;;;;;;;;;;;Animalia;2;;;;DA3/99/41;;;;;true;;;;;;;;2017-02-27T15:09:50;;;;;;;;"[""2a57cd59-6799-4579-955e-27c9af97aea4""]";;;Z5364;;present;Amphilepidida;1062666;;;1;individuals;;;;;Ophiothela danae;;;;;;;;Echinodermata;;;1806;;;;;;;;;;;;;;;;Ophiothela mirabilis;244093;danae;;;Myophiuroidea;1062633;;;;;;;;;;;Gnathophiurina;196221;Asterozoa;;;148743;;;;;;;;;;;;;Ophiactoidea;1079036;Ophintegrida;1062660;;;;;species;;;false;;;;;;;;;;;;;;;;;;;;no_depth
7d1839a0-281b-4ba8-98b9-6c0070d0f8fe;Ophiothela mirabilis;;13/12/2005;114.892;-21.0317;NMV;co119;F112085;urn:lsid:marinespecies.org:taxname:213399;;false;;;;244093;;;;;PreservedSpecimen;;;false;;Ophiuroidea;123084;;;;;;;;;;;d104db68-63cf-4f34-b92a-54bd55a07394;;1.13443E+12;1.13443E+12;1.13443E+12;2005;;;;;false;;;;;;;Ophiotrichidae;123208;;Echinodermata;;POINT (114.89200 -21.03170);;;Ophiothela;205004;EPSG:4326;;;;;;;;;;;;;;;;;;1;;;Metophiurida;1062634;;;;;;;;;;;Animalia;2;;;;off Barrow Island;;;;;true;;93;;;93;;;2017-02-10T09:44:03;;;;;;;;"[""2a57cd59-6799-4579-955e-27c9af97aea4""]";;;F112085;;present;Amphilepidida;1062666;;;1;individuals;;;;;Ophiothela danae;;;;;;;;Echinodermata;;;1806;;;;;;;;;;;;;;;Unknown;Ophiothela mirabilis;244093;danae;;;Myophiuroidea;1062633;;;;;;;;;;;Gnathophiurina;196221;Asterozoa;;;148743;;;;;;;;;;;;;Ophiactoidea;1079036;Ophintegrida;1062660;;;;;species;;;false;;;;;;;;;;;;;;;;;;;;
7d545d7c-a4f5-4f92-8541-e182f5d37459;Ophiothela mirabilis;Verrill;1985-11-07T12:00:00Z;127.8483276;26.5;USNM;Invertebrate Zoology: Echinoderms;E45275.353422;urn:lsid:marinespecies.org:taxname:213399;;false;;;;244093;;National Museum of Natural History, Smithsonian Institution;;;PreservedSpecimen;;Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_p [...];false;;Ophiuroidea;123084;;;;;Japan;;;;;;89e23fc8-3f61-4480-9de3-358fe6eefe0b;08/05/1995;5.0017E+11;5.0017E+11;5.0017E+11;1985;7;;;;false;temperature=26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7dfb1ad7-0c54-4b37-aab8-d426e065c4a0;Ophiothela mirabilis;;07/10/1957;151.633;-33.166;AM;co113;J.6914;urn:lsid:marinespecies.org:taxname:213399;;false;;;;244093;;;;;PreservedSpecimen;;;false;;Ophiuroidea;123084;;;10000;;Australia;;;;;;517ac935-af0f-4358-88fb-7093015182af;;-3.86122E+11;-3.86122E+11;-3.86122E+11;1957;;;;;false;;;;;;;Ophiotrichidae;123208;;;;POINT (151.63300 -33.16600);;;Ophiothela;205004;EPSG:4326;;;;;;;;;;;;;;;;;;;;;Metophiurida;1062634;;;;;;;;;;;Animalia;2;;;;Catherine Hill Bay;;;;;true;;;;;;;;2017-03-02T14:07:39;;;;;;;;"[""2a57cd59-6799-4579-955e-27c9af97aea4""]";;;urn:lsid:ozcam.taxonomy.org.au:AM:Invertebrates - Marine & Other:J.6914;;present;Amphilepidida;1062666;;;;;;;;;Ophiothela danae;;;;;;;;Echinodermata;;;1806;;;;;;;;;;;;;;;;Ophiothela mirabilis;244093;danae;;;Myophiuroidea;1062633;;;;;;;;;;;Gnathophiurina;196221;Asterozoa;;;148743;;;;;;;;;;;;;Ophiactoidea;1079036;Ophintegrida;1062660;;;;;species;;;false;;;;;;;;;;;;;;;;;;;;no_depth,on_land
7ea7f68d-829b-42db-9f63-abb7c38e86ba;Ophiothela mirabilis;;02/07/2007;121.786;-15.0945;NMV;co119;F165953;urn:lsid:marinespecies.org:taxname:213399;;false;;;;244093;;;;;PreservedSpecimen;;;false;;Ophiuroidea;123084;;;;;;;;;;;d104db68-63cf-4f34-b92a-54bd55a07394;;1.18333E+12;1.18333E+12;1.18333E+12;2007;;;;;false;;;;;;;Ophiotrichidae;123208;;Echinodermata;;POINT (121.78600 -15.09450);;;Ophiothela;205004;EPSG:4326;;;;;;;;;;;;;;;;;;1;;;Metophiurida;1062634;;;;;;;;;;;Animalia;2;;;;Northwestern Australia, Leveque L27 transect;;;;;true;;79;;;78;;;2017-02-09T15:08:28;;;;;;;;"[""2a57cd59-6799-4579-955e-27c9af97aea4""]";;;F165953;;present;Amphilepidida;1062666;;;1;individuals;;;;;Ophiothela danae;;;;;;;;Echinodermata;;;1806;;;;;;;;;;;;;;;Unknown;Ophiothela mirabilis;244093;danae;;;Myophiuroidea;1062633;;;;;;;;;;;Gnathophiurina;196221;Asterozoa;;;148743;;;;;;;;;;;;;Ophiactoidea;1079036;Ophintegrida;1062660;;;;;species;;;false;;;;;;;;;;;;;;;;;;;;
7f77a03d-2bce-4c24-afa7-02833d93e5d7;Ophiothela mirabilis;;22/01/2017 00:01;145.455;-14.6447;AM;LIRS;;urn:lsid:marinespecies.org:taxname:213399;;false;;;;244093;;;;;HumanObservation;;;false;;Ophiuroidea;123084;;;100;;Australia;;;;;;0e4e4700-5e70-48b1-b100-d6b05888dfa9;;1.48504E+12;1.48504E+12;1.48504E+12;2017;;;;;false;;;;;;;Ophiotrichidae;123208;;;;POINT (145.45451 -14.64474);;;Ophiothela;205004;;;;;;;;;;;;;;;;;;;;;;Metophiurida;1062634;;;;;;;;;;;Animalia;2;;;;;;;;;true;;;;;;;;2019-01-02T16:00:05;;;;;;;;"[""2a57cd59-6799-4579-955e-27c9af97aea4""]";;;fa4f86b2-2c61-4015-b342-fb7d99c907b1;;present;Amphilepidida;1062666;;;1;individuals;;;;;Ophiothela danae;;;;;;;;Echinodermata;;;1806;;;;;;;;;;;;;;;;Ophiothela mirabilis;244093;;;Queensland;Myophiuroidea;1062633;;;;;;;;;;;Gnathophiurina;196221;Asterozoa;;;148743;;;;;;;;;;;;;Ophiactoidea;1079036;Ophintegrida;1062660;;;;;species;;;false;;;;;;;;;;;;;;;;;;;;no_depth
7fe6cdad-8d8f-433e-86cf-2af235822491;Ophiothela mirabilis;Verrill, 1869;;37.90620041;-0.023559101;KMFRI;Marine;2052;urn:lsid:marinespecies.org:taxname:213399;;false;;;;244093;;;;;HumanObservation;;;false;;Ophiuroidea;123084;;;400000;;Kenya;;;;;;a4a3166a-c3bc-4203-bc19-b3d0cdebe20e;;;;;;;;;;false;;;;;;;Ophiotrichidae;123208;;;;;;;Ophiothela;205004;;;;;;;;;;;;;;;;;;;;;;Metophiurida;1062634;;;;;;;;;;;Animalia;2;;;;Kenya;;;;;true;;;;;;;;;;;;;;;;"[""aa56c74b-90ba-461d-b117-2b384571993b""]";;;;;;Amphilepidida;1062666;;;;;;;;;Ophiothela danae;;;;;;;;Echinodermata;;;1806;;;;;;;;;;;;;;;;Ophiothela mirabilis;244093;;;;Myophiuroidea;1062633;;;;;;;;;;;Gnathophiurina;196221;Asterozoa;;;148743;;;;;;;;;;;;;Ophiactoidea;1079036;Ophintegrida;1062660;;;;;;;;false;;;;;;;;;;;;;;;;;;Indian;;no_depth,on_land
7fe859f6-427a-42cb-86ff-afd68deb01b1;Ophiothela mirabilis;Verrill;1986-04-20T12:00:00Z;127.8483276;26.5;USNM;Invertebrate Zoology: Echinoderms;E45156.353294;urn:lsid:marinespecies.org:taxname:213399;;false;;;;244093;;National Museum of Natural History, Smithsonian Institution;;;PreservedSpecimen;;Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_p [...];false;;Ophiuroidea;123084;;;;;Japan;;;;;;89e23fc8-3f61-4480-9de3-358fe6eefe0b;20/04/1995;5.14339E+11;5.14339E+11;5.14339E+11;1986;20;;;;false;temperature=21.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
803dca5f-d386-4929-b807-90b7e19d25df;Ophiothela mirabilis;;;130.8;-12.45;AM;co113;J.10696;urn:lsid:marinespecies.org:taxname:213399;;false;;;;244093;;;;;PreservedSpecimen;;;false;;Ophiuroidea;123084;;;;;Australia;;;;;;517ac935-af0f-4358-88fb-7093015182af;;;;;;;;;;false;;;;;;;Ophiotrichidae;123208;;;;POINT (130.80000 -12.45000);;;Ophiothela;205004;EPSG:4326;;;;;;;;;;;;;;;;;;;;;Metophiurida;1062634;;;;;;;;;;;Animalia;2;;;;Darwin;;;;;true;;;;;;;;2017-03-02T14:09:52;;;;;;;;"[""2a57cd59-6799-4579-955e-27c9af97aea4""]";;;urn:lsid:ozcam.taxonomy.org.au:AM:Invertebrates - Marine & Other:J.10696;;present;Amphilepidida;1062666;;;;;;;;;Ophiothela danae;;;;;;;;Echinodermata;;;1806;;;;;;;;;;;;;;;;Ophiothela mirabilis;244093;danae;;;Myophiuroidea;1062633;;;;;;;;;;;Gnathophiurina;196221;Asterozoa;;;148743;;;;;;;;;;;;;Ophiactoidea;1079036;Ophintegrida;1062660;;;;;species;;;false;;;;;;;;;;;;;;;;;;;;no_depth
80bdb107-9ebd-40eb-a974-4666cc66c10e;Ophiothela mirabilis;;;119.45;-18.4666;WAM;co273;Z56283;urn:lsid:marinespecies.org:taxname:213399;;false;;;;244093;;;;;PreservedSpecimen;;;false;;Ophiuroidea;123084;;;;;;;;;;;0a6c216b-0abe-44d2-a45c-43d9611e2a03;;;;;;;;;;false;;;;;;;Ophiotrichidae;123208;;Echinodermata;;POINT (119.45000 -18.46660);;;Ophiothela;205004;EPSG:4326;;;;;;;;;;;;;;;;;;2;;;Metophiurida;1062634;;;;;;;;;;;Animalia;2;;;;41;;;;;true;;;;;;;;2017-02-27T16:08:36;;;;;;;;"[""2a57cd59-6799-4579-955e-27c9af97aea4""]";;;Z56283;;present;Amphilepidida;1062666;;;2;individuals;;;;;Ophiothela danae;;;;;;;;Echinodermata;;;1806;;;;;;;;;;;;;;;;Ophiothela mirabilis;244093;danae;;;Myophiuroidea;1062633;;;;;;;;;;;Gnathophiurina;196221;Asterozoa;;;148743;;;;;;;;;;;;;Ophiactoidea;1079036;Ophintegrida;1062660;;;;;species;;;false;;;;;;;;;;;;;;;;;;;;no_depth
856e249b-007f-4cd9-a0dd-867819267ca5;Ophiothela mirabilis;Verrill;1972-07-02T00:00:00Z;178;-18;USNM;Invertebrate Zoology: Echinoderms;E34511.342547;urn:lsid:marinespecies.org:taxname:213399;;false;;;;244093;;National Museum of Natural History, Smithsonian Institution;;;PreservedSpecimen;;Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_p [...];false;;Ophiuroidea;123084;;;;;Fiji;;;;;;89e23fc8-3f61-4480-9de3-358fe6eefe0b;19/08/1987;78883200000;78883200000;78883200000;1972;;;;;false;observedindividualcount=8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
87c71694-07de-405f-9605-a17ca7cab151;Ophiothela mirabilis;Verrill;1908-02-14T12:00:00Z;121.0416718;6.099999905;USNM;Invertebrate Zoology: Echinoderms;41274.31456;urn:lsid:marinespecies.org:taxname:213399;;false;;;;244093;;National Museum of Natural History, Smithsonian Institution;;;PreservedSpecimen;;Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_p [...];false;;Ophiuroidea;123084;;;;;Philippines;;;;;;89e23fc8-3f61-4480-9de3-358fe6eefe0b;;-1.95281E+12;-1.95281E+12;-1.95281E+12;1908;14;;;;false;observedindividualcount=2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8c2340b7-681e-4029-9e91-a2e95a75cbb3;Ophiothela mirabilis;Verrill;1985-08-29T12:00:00Z;127.8483276;26.5;USNM;Invertebrate Zoology: Echinoderms;E45242.353386;urn:lsid:marinespecies.org:taxname:213399;;false;;;;244093;;National Museum of Natural History, Smithsonian Institution;;;PreservedSpecimen;;Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_p [...];false;;Ophiuroidea;123084;;;;;Japan;;;;;;89e23fc8-3f61-4480-9de3-358fe6eefe0b;04/05/1995;4.94122E+11;4.94122E+11;4.94122E+11;1985;29;;;;false;observedindividualcount=1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8cacf8b6-7c9e-4d6f-8330-6f79e34de31d;Ophiothela mirabilis;;;145.466;-14.666;AM;co113;J.10050;urn:lsid:marinespecies.org:taxname:213399;;false;;;;244093;;;;;PreservedSpecimen;;;false;;Ophiuroidea;123084;;;;;Australia;;;;;;517ac935-af0f-4358-88fb-7093015182af;;;;;;;;;;false;;;;;;;Ophiotrichidae;123208;;;;POINT (145.46600 -14.66600);;;Ophiothela;205004;EPSG:4326;;;;;;;;;;;;;;;;;;;;;Metophiurida;1062634;;;;;;;;;;;Animalia;2;;;;Lizard Island, MacGillivray's Reef;;;;;true;;;;;;;;2017-03-02T14:08:01;;;;;;;;"[""2a57cd59-6799-4579-955e-27c9af97aea4""]";;;urn:lsid:ozcam.taxonomy.org.au:AM:Invertebrates - Marine & Other:J.10050;;present;Amphilepidida;1062666;;;;;;;;;Ophiothela danae;;;;;;;;Echinodermata;;;1806;;;;;;;;;;;;;;;;Ophiothela mirabilis;244093;danae;;;Myophiuroidea;1062633;;;;;;;;;;;Gnathophiurina;196221;Asterozoa;;;148743;;;;;;;;;;;;;Ophiactoidea;1079036;Ophintegrida;1062660;;;;;species;;;false;;;;;;;;;;;;;;;;;;;;no_depth,on_land
8cb12a15-6b80-4923-bd43-0de1be85abd9;Ophiothela mirabilis;Verrill;1985-08-23T12:00:00Z;127.8483276;26.5;USNM;Invertebrate Zoology: Echinoderms;E45104.353237;urn:lsid:marinespecies.org:taxname:213399;;false;;;;244093;;National Museum of Natural History, Smithsonian Institution;;;PreservedSpecimen;;Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_p [...];false;;Ophiuroidea;123084;;;;;Japan;;;;;;89e23fc8-3f61-4480-9de3-358fe6eefe0b;17/04/1995;4.93603E+11;4.93603E+11;4.93603E+11;1985;23;;;;false;temperature=27.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8d462733-6eb1-4857-bc37-306dd3eba14c;Ophiothela mirabilis;Verrill;04/06/2015;92.816666;11.116667;CMLRE;;43325;;;false;;;;244093;;;;;;;;false;;Ophiuroidea;123084;IndOBIS Dataset;;;;;;;;;;133fe4f5-dfd6-4ce3-ba51-2dbbf982342d;04/06/2015;1.43338E+12;1.43338E+12;1.43338E+12;2015;;;;;false;;;;;This dataset is transferred from National Institute of Oceanography by Dr. Mohideen Wafar;;Ophiotrichidae;123208;;;;;;;Ophiothela;205004;;;;;;;;;;;;;;;;;;;;;;Metophiurida;1062634;;;;;;;;;;;Animalia;2;;;;Andaman Islands;;;;;true;;;;;;;;04/06/2015;;;;;;;;"[""1a3b0f1a-4474-4d73-9ee1-d28f92a83996""]";;;;;;Amphilepidida;1062666;;;;;;;;;Ophiothela danae;;;;;;;;Echinodermata;;;1806;;;;;;;;;;;;;;;;Ophiothela mirabilis;244093;;;;Myophiuroidea;1062633;;;;;;;;;;;Gnathophiurina;196221;Asterozoa;;;148743;;;;;;;;;;;;;Ophiactoidea;1079036;Ophintegrida;1062660;;;;;;;;false;;;;;;;;;;;;;;;;;;;;no_depth
8d8bcd4c-e5dd-431e-a5d0-f882f1f4ea60;Ophiothela mirabilis;;11/02/2008;113.9039;-21.9733;WAM;co273;Z23341;urn:lsid:marinespecies.org:taxname:213399;;false;;;;244093;;;;;PreservedSpecimen;;;false;;Ophiuroidea;123084;;;;;Australia;;;;;;0a6c216b-0abe-44d2-a45c-43d9611e2a03;;1.20269E+12;1.20269E+12;1.20269E+12;2008;;;;;false;;;;;;;Ophiotrichidae;123208;;Echinodermata;;POINT (113.90390 -21.97330);;;Ophiothela;205004;EPSG:4326;;;;;;;;;;;;;;;;;;4;;;Metophiurida;1062634;;;;;;;;;;;Animalia;2;;;;RVS4545/2008/D141;;;;;true;;;;;;;;2017-02-27T15:33:53;;;;;;;;"[""2a57cd59-6799-4579-955e-27c9af97aea4""]";;;Z23341;;present;Amphilepidida;1062666;;;4;individuals;;;;;Ophiothela danae;;;;;;;;Echinodermata;;;1806;;;;;;;;;;;;;;;;Ophiothela mirabilis;244093;danae;;;Myophiuroidea;1062633;;;;;;;;;;;Gnathophiurina;196221;Asterozoa;;;148743;;;;;;;;;;;;;Ophiactoidea;1079036;Ophintegrida;1062660;;;;;species;;;false;;;;;;;;;;;;;;;;;;;;no_depth
8ddebc12-d0ff-4a99-8677-40dd46451e7d;Ophiothela mirabilis;;;145.55;-15.08666;AM;co113;J.9746;urn:lsid:marinespecies.org:taxname:213399;;false;;;;244093;;;;;PreservedSpecimen;;;false;;Ophiuroidea;123084;;;;;;;;;;;517ac935-af0f-4358-88fb-7093015182af;;;;;;;;;;false;;;;;;;Ophiotrichidae;123208;;;;POINT (145.55000 -15.08666);;;Ophiothela;205004;EPSG:4326;;;;;;;;;;;;;;;;;;;;;Metophiurida;1062634;;;;;;;;;;;Animalia;2;;;;Great Barrier Reef;;;;;true;;;;;;;;2017-03-02T11:32:25;;;;;;;;"[""2a57cd59-6799-4579-955e-27c9af97aea4""]";;;urn:lsid:ozcam.taxonomy.org.au:AM:Invertebrates - Marine & Other:J.9746;;present;Amphilepidida;1062666;;;;;;;;;Ophiothela danae;;;;;;;;Echinodermata;;;1806;;;;;;;;;;;;;;;;Ophiothela mirabilis;244093;danae;;;Myophiuroidea;1062633;;;;;;;;;;;Gnathophiurina;196221;Asterozoa;;;148743;;;;;;;;;;;;;Ophiactoidea;1079036;Ophintegrida;1062660;;;;;species;;;false;;;;;;;;;;;;;;;;;;;;no_depth
916eec2f-8e95-47da-849b-d106b92e6317;Ophiothela mirabilis;Von Martens, 1879;1800-01-01/1900-09-26;25.79526;-33.82677;RBINS-Scientific Heritage;urn:catalog:RBINS:oph;OPH.187;urn:lsid:marinespecies.org:taxname:213396;;false;;;;244093;;;;;PreservedSpecimen;;;false;;Ophiuroidea;123084;;;;999999;South Africa;;;;be_rbins_invertebrates_echinodermata;Royal Belgian Institute of Natural Sciences Echinodermata collection;7da03e8e-e9b8-40f3-bf15-ce8113dd8038;1879-01;-2.18583E+12;-3.77525E+12;-5.36466E+12;1850;;;;;false;;;;;sample;;Ophiotrichidae;123208;;6752;;;;;Ophiothela;205004;EPSG:4326;;;;;;;;;;;;;;;;;Von Martens;;;;Metophiurida;1062634;;;;;;;;;;;Animalia;2;;;unknown;Algoa Bay;;http://www.geonames.org/1023340;;;true;;;;;;;;21/09/2018 14:56;;;;;;;;"[""4bf79a01-65a9-4db6-b37b-18434f26ddfc""]";;;http://collections.naturalsciences.be/specimen/442257;;present;Amphilepidida;1062666;;;;;;;;;Ophiothela dividua Von Martens, 1879;urn:catalog:RBINS:IG:6752;;;;;;;Echinodermata;;;1806;container type: specimen jar;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
91f0575c-db64-4bf4-8e7a-7b59a8088da8;Ophiothela mirabilis;Verrill, 1869;20/11/2005;114.7345;-33.98185;CSIRO, Australia;CMAR_WA_2005;661038-25192033;urn:lsid:marinespecies.org:taxname:213399;;false;;;;244093;;;;;HumanObservation;;Source: Southern Surveyor, survey: SS 10/2005, station no: 15, extracted from CSIRO Oceans and Atmosphere Data Warehouse on 24 Jun 2014;false;;Ophiuroidea;123084;;;;;Australia;;;;;;930000f4-81ef-421b-8884-042abdf8fbc8;;1.13244E+12;1.13244E+12;1.13244E+12;2005;;;;;false;;;;;;17:18Z;Ophiotrichidae;123208;;SS200510:15;;LINE (114.734 -33.98,114.735 -33.9837);;;Ophiothela;205004;;;;;;;;;;;;;;;;;;;2;;;Metophiurida;1062634;;;;;;;;;;;Animalia;2;;;;;;;;;true;;97;;;96;;;2014-06-24T14:36:47;;;;;;;;"[""2a57cd59-6799-4579-955e-27c9af97aea4""]";;;urn:catalog:CSIRO:CMAR_WA_2005:661038-25192033;;;Amphilepidida;1062666;;;;;;;;;Ophiothela danae;;;;;;;;Echinodermata;;;1806;;;;;http://www.cmar.csiro.au/data/caab/catch_data.cfm?data_id=661038&caab_code=25192033;;;;;;;;;;;Ophiothela mirabilis;244093;danae;;;Myophiuroidea;1062633;;;;;;;;;;;Gnathophiurina;196221;Asterozoa;;;148743;;;;;;;;;;;;;Ophiactoidea;1079036;Ophintegrida;1062660;;;;;;;;false;;;;;;;;;;;;;;;;;;;;depth_exceeds_bath
